FID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,LATITUDE,LONGITUDE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
2484,301892,UNKNOWN301892,WAXAHACHIE,TX,75167,SUBSTATION,IN SERVICE,ELLIS,32.457769,-96.877293,5,138,69,N,N
3252,301905,UNKNOWN301905,HALLSVILLE,TX,75650,SUBSTATION,NOT AVAILABLE,HARRISON,32.504099,-94.590238,2,138,138,Y,Y
2486,301907,UNKNOWN301907,AUSTIN,TX,78739,SUBSTATION,IN SERVICE,TRAVIS,30.179981,-97.894611,2,138,69,N,N
2487,301908,UNKNOWN301908,MARYNEAL,TX,79556,SUBSTATION,NOT AVAILABLE,NOLAN,32.33792,-100.419889,0,345,69,Y,Y
2488,301910,UNKNOWN301910,WEATHERFORD,TX,76086,SUBSTATION,NOT AVAILABLE,PARKER,32.757959,-97.787246,0,345,69,Y,Y
2491,301914,UNKNOWN301914,SAN ANGELO,TX,76905,SUBSTATION,IN SERVICE,TOM GREEN,31.463938,-100.404398,1,138,69,N,N
2492,301917,UNKNOWN301917,DESDEMONA,TX,76446,SUBSTATION,NOT AVAILABLE,ERATH,32.331084,-98.465751,1,345,69,Y,Y
2498,301931,UNKNOWN301931,MARBLE FALLS,TX,78669,SUBSTATION,IN SERVICE,BURNET,30.509748,-98.206136,2,138,69,N,N
4470,301946,UNKNOWN301946,GRAHAM,TX,76450,NOT AVAILABLE,NOT AVAILABLE,YOUNG,33.122871,-98.611914,3,138,138,Y,Y
1004,301951,UNKNOWN301951,HEBBRONVILLE,TX,78376,SUBSTATION,IN SERVICE,DUVAL,27.365379,-98.597782,2,138,69,N,N
2679,306576,UNKNOWN306576,HARLETON,TX,75651,SUBSTATION,IN SERVICE,HARRISON,32.685093,-94.579766,1,-999999,-999999,N,N
1007,301966,UNKNOWN301966,PORT ARTHUR,TX,77640,SUBSTATION,NOT AVAILABLE,JEFFERSON,29.887782,-93.944406,0,345,69,Y,Y
2493,301969,UNKNOWN301969,JONESTOWN,TX,78645,SUBSTATION,NOT AVAILABLE,TRAVIS,30.504432,-97.914857,0,345,69,Y,Y
2682,306583,UNKNOWN306583,HAPPY,TX,79042,SUBSTATION,NOT AVAILABLE,ARMSTRONG,34.748656,-101.617508,1,69,-999999,Y,N
1018,301989,UNKNOWN301989,FORT WORTH,TX,76132,SUBSTATION,IN SERVICE,TARRANT,32.657968,-97.40281,6,138,69,N,N
1019,301990,UNKNOWN301990,FORT WORTH,TX,76116,SUBSTATION,IN SERVICE,TARRANT,32.734572,-97.449323,2,138,13.8,N,N
1020,301998,UNKNOWN301998,VIEW,TX,79603,SUBSTATION,IN SERVICE,TAYLOR,32.300553,-99.974077,2,138,69,N,N
1022,302002,UNKNOWN302002,BAYSIDE TERRACE,TX,77507,SUBSTATION,IN SERVICE,HARRIS,29.626464,-95.038848,2,138,69,N,N
1023,302010,UNKNOWN302010,CORSICANA,TX,75110,SUBSTATION,NOT AVAILABLE,NAVARRO,32.105372,-96.47021,5,138,-999999,Y,N
1029,302027,UNKNOWN302027,TAFT,TX,78390,SUBSTATION,NOT AVAILABLE,SAN PATRICIO,27.923327,-97.309248,0,138,-999999,Y,N
2689,306599,UNKNOWN306599,KARNACK,TX,75661,SUBSTATION,IN SERVICE,HARRISON,32.622107,-94.15241,2,-999999,-999999,N,N
1030,302028,UNKNOWN302028,GUNTER,TX,75009,SUBSTATION,IN SERVICE,COLLIN,33.400233,-96.710536,1,138,69,N,N
4402,302033,UNKNOWN302033,PLANO,TX,75024,SUBSTATION,IN SERVICE,COLLIN,33.100548,-96.775498,2,138,-999999,Y,N
5072,302034,UNKNOWN302034,LUFKIN,TX,75901,SUBSTATION,IN SERVICE,ANGELINA,31.332992,-94.688952,2,138,138,Y,Y
2693,306604,UNKNOWN306604,BIG SPRING,TX,79720,SUBSTATION,NOT AVAILABLE,HOWARD,32.271089,-101.421756,0,69,-999999,Y,N
1034,302042,UNKNOWN302042,HENDERSON,TX,75652,SUBSTATION,IN SERVICE,RUSK,32.188603,-94.673108,2,138,-999999,Y,N
5109,302043,UNKNOWN302043,PORT ISABEL,TX,78578,SUBSTATION,IN SERVICE,CAMERON,26.072678,-97.203578,3,138,138,N,Y
1035,302048,UNKNOWN302048,POTOSI,TX,79602,SUBSTATION,IN SERVICE,TAYLOR,32.358388,-99.700197,1,138,69,N,N
1037,302050,UNKNOWN302050,ABILENE,TX,79606,SUBSTATION,IN SERVICE,TAYLOR,32.36817,-99.776333,2,138,69,N,N
1038,302051,UNKNOWN302051,DEER PARK,TX,77571,SUBSTATION,IN SERVICE,HARRIS,29.700951,-95.072676,3,138,69,N,N
1041,302062,UNKNOWN302062,IRVING,TX,75261,SUBSTATION,IN SERVICE,DALLAS,32.862249,-97.02074,3,138,69,N,N
1043,302071,UNKNOWN302071,PORTER HEIGHTS,TX,77302,SUBSTATION,IN SERVICE,MONTGOMERY,30.187044,-95.346666,2,138,69,N,N
1045,302077,UNKNOWN302077,ROWLETT,TX,75088,SUBSTATION,IN SERVICE,DALLAS,32.904114,-96.549974,3,138,69,N,N
2702,306624,UNION-TEXAS,BROWNFIELD,TX,79316,SUBSTATION,NOT AVAILABLE,TERRY,33.03596,-102.356895,2,69,-999999,Y,N
1046,302080,UNKNOWN302080,NEVADA,TX,75173,SUBSTATION,IN SERVICE,COLLIN,33.029398,-96.357154,4,138,13.8,N,N
1047,302081,UNKNOWN302081,MARBLE FALLS,TX,78654,SUBSTATION,IN SERVICE,BURNET,30.555176,-98.257601,4,138,69,N,N
2705,306633,UNKNOWN306633,BRYAN,TX,77802,SUBSTATION,IN SERVICE,BRAZOS,30.65673,-96.337323,0,-999999,-999999,N,N
1050,302091,UNKNOWN302091,LA PORTE,TX,77507,SUBSTATION,IN SERVICE,HARRIS,29.642423,-95.059427,2,138,69,N,N
1055,302104,UNKNOWN302104,WICHITA FALLS,TX,76310,SUBSTATION,IN SERVICE,WICHITA,33.843747,-98.47693,2,138,13.8,Y,Y
2708,306638,UNKNOWN306638,PITTSBURG,TX,75686,SUBSTATION,IN SERVICE,CAMP,33.001618,-94.958686,5,69,13.8,Y,Y
2709,306645,UNKNOWN306645,BRIDGEPORT,TX,76426,SUBSTATION,IN SERVICE,WISE,33.099384,-97.865351,1,-999999,-999999,N,N
1058,302116,UNKNOWN302116,FREDERICKSBURG,TX,78624,SUBSTATION,IN SERVICE,GILLESPIE,30.259718,-98.885153,2,138,69,N,N
2212,302117,UNKNOWN302117,WINK,TX,79789,SUBSTATION,NOT AVAILABLE,WINKLER,31.763184,-103.162844,5,138,69,Y,Y
2238,302118,UNKNOWN302118,ALTON,TX,78574,SUBSTATION,IN SERVICE,HIDALGO,26.321111,-98.351215,2,138,69,N,N
1061,302132,UNKNOWN302132,JACKSONVILLE,TX,75766,SUBSTATION,IN SERVICE,CHEROKEE,31.980996,-95.257534,5,138,-999999,Y,N
1063,302138,UNKNOWN302138,CLUTE,TX,77531,SUBSTATION,NOT AVAILABLE,BRAZORIA,29.048961,-95.355027,0,138,-999999,Y,N
1065,302145,UNKNOWN302145,ROSCOE,TX,79545,SUBSTATION,NOT AVAILABLE,NOLAN,32.243128,-100.357159,1,345,69,Y,Y
1066,302146,UNKNOWN302146,MABANK,TX,75147,SUBSTATION,NOT AVAILABLE,KAUFMAN,32.437158,-96.113518,2,138,-999999,Y,N
2717,306656,ARCO BP-WILLARD,DENVER CITY,TX,79355,SUBSTATION,IN SERVICE,YOAKUM,33.026497,-102.828678,1,115,13.8,N,N
1068,302150,UNKNOWN302150,JACKSONVILLE,TX,75766,SUBSTATION,IN SERVICE,CHEROKEE,32.05055,-95.4027,3,138,-999999,Y,N
4442,302165,UNKNOWN302165,INDIO,TX,78584,SUBSTATION,IN SERVICE,STARR,26.543858,-99.095505,4,138,138,N,Y
1073,302167,UNKNOWN302167,PLAINS,TX,79355,SUBSTATION,IN SERVICE,YOAKUM,33.124904,-102.76765,8,230,69,N,N
1074,302172,UNKNOWN302172,LAREDO,TX,78041,SUBSTATION,IN SERVICE,WEBB,27.588192,-99.429879,2,138,69,N,N
1077,302179,UNKNOWN302179,CHANDLER,TX,75709,SUBSTATION,NOT AVAILABLE,SMITH,32.317929,-95.406419,0,345,69,Y,Y
1078,302180,UNKNOWN302180,ALICE,TX,78332,SUBSTATION,IN SERVICE,JIM WELLS,27.729871,-98.08747,3,138,69,N,N
2724,306671,RILEY,SEMINOLE,TX,79360,SUBSTATION,IN SERVICE,GAINES,32.726076,-102.786504,1,69,13.8,Y,Y
1082,302193,UNKNOWN302193,BASTROP,TX,78602,SUBSTATION,IN SERVICE,BASTROP,30.130307,-97.321067,2,138,69,Y,Y
1083,302194,UNKNOWN302194,STEPHENVILLE,TX,76401,SUBSTATION,NOT AVAILABLE,ERATH,32.204861,-98.258409,2,138,-999999,Y,N
1084,302196,UNKNOWN302196,NEW CANEY,TX,77357,SUBSTATION,IN SERVICE,MONTGOMERY,30.13494,-95.219597,4,138,69,N,N
2728,306679,ADAMS BAYOU,WEST ORANGE,TX,77630,SUBSTATION,IN SERVICE,ORANGE,30.05984,-93.751606,3,69,-999999,N,N
1087,302201,UNKNOWN302201,SAN ANGELO,TX,76903,SUBSTATION,IN SERVICE,TOM GREEN,31.45107,-100.425962,1,138,69,N,N
1089,302205,UNKNOWN302205,SHEPHERD,TX,77371,SUBSTATION,NOT AVAILABLE,SAN JACINTO,30.537598,-94.964914,3,138,69,Y,Y
1091,302209,UNKNOWN302209,PALMHURST,TX,78573,SUBSTATION,IN SERVICE,HIDALGO,26.261151,-98.333863,3,138,69,N,N
2732,306840,CEDARLAKE,SEAGRAVES,TX,79359,SUBSTATION,NOT AVAILABLE,GAINES,32.856768,-102.244684,1,69,-999999,Y,N
1092,302210,UNKNOWN302210,ODESSA,TX,79761,SUBSTATION,IN SERVICE,ECTOR,31.839672,-102.335179,1,138,69,N,N
1097,302225,UNKNOWN302225,LA MARQUE,TX,77568,SUBSTATION,IN SERVICE,GALVESTON,29.367125,-94.965009,1,138,69,N,N
1098,302226,UNKNOWN302226,RADIUM,TX,79501,SUBSTATION,IN SERVICE,JONES,32.826818,-99.993516,1,138,69,N,N
1099,302230,UNKNOWN302230,EAST TAWAKONI,TX,75453,SUBSTATION,IN SERVICE,HUNT,32.923624,-95.965991,1,345,69,N,N
2737,306716,BARNHAM,OZONA,TX,76943,SUBSTATION,NOT AVAILABLE,CROCKETT,30.989884,-101.07819,0,69,-999999,Y,N
1100,302231,UNKNOWN302231,BRENHAM,TX,77833,SUBSTATION,IN SERVICE,WASHINGTON,30.148125,-96.422879,2,138,69,N,N
1102,302236,UNKNOWN302236,PORTLAND,TX,78374,SUBSTATION,IN SERVICE,SAN PATRICIO,27.887761,-97.32246,1,138,69,N,N
1103,302238,UNKNOWN302238,MARIETTA,TX,75566,SUBSTATION,IN SERVICE,CASS,33.223159,-94.490933,2,138,69,Y,Y
2741,306728,UNKNOWN306728,AZLE,TX,76020,SUBSTATION,IN SERVICE,PARKER,32.870502,-97.597897,2,-999999,-999999,N,N
2742,306737,UNKNOWN306737,FLOYDADA,TX,79235,NOT AVAILABLE,NOT AVAILABLE,FLOYD,33.949437,-101.254862,3,-999999,-999999,N,N
5077,302243,UNKNOWN302243,PURDON,TX,76679,NOT AVAILABLE,NOT AVAILABLE,NAVARRO,31.977999,-96.64207,3,138,69,Y,Y
2744,306739,UNKNOWN306739,GATESVILLE,TX,76528,SUBSTATION,NOT AVAILABLE,CORYELL,31.414579,-97.708688,1,69,-999999,Y,N
1106,302251,UNKNOWN302251,AMES,TX,77575,SUBSTATION,IN SERVICE,LIBERTY,29.978076,-94.738394,2,138,69,N,N
1107,302256,UNKNOWN302256,FORT WORTH,TX,76110,SUBSTATION,IN SERVICE,TARRANT,32.69059,-97.36383,1,138,13.8,N,N
1108,302258,UNKNOWN302258,RICHLAND,TX,76681,SUBSTATION,NOT AVAILABLE,NAVARRO,31.91567,-96.350017,1,138,-999999,Y,N
2748,306751,UNKNOWN306751,MCADOO,TX,79243,SUBSTATION,NOT AVAILABLE,DICKENS,33.750399,-100.99155,1,69,-999999,Y,N
2749,306754,PHILLIPS PUMP #1,DENVER CITY,TX,79323,SUBSTATION,NOT AVAILABLE,YOAKUM,33.007698,-102.974444,1,69,13.8,Y,Y
2750,306756,UNKNOWN306756,BRECKENRIDGE,TX,76424,NOT AVAILABLE,NOT AVAILABLE,STEPHENS,32.895375,-98.713312,3,-999999,-999999,N,N
1109,302261,UNKNOWN302261,GRANBURY,TX,76049,SUBSTATION,NOT AVAILABLE,HOOD,32.459522,-97.73458,3,138,-999999,Y,N
1111,302264,UNKNOWN302264,CORPUS CHRISTI,TX,78402,SUBSTATION,IN SERVICE,NUECES,27.819657,-97.421073,6,138,69,Y,Y
2753,306763,JAYBEE,DENVER CITY,TX,79323,SUBSTATION,NOT AVAILABLE,YOAKUM,32.964542,-102.690178,0,115,13.8,Y,Y
1113,302275,UNKNOWN302275,MIDLAND,TX,79705,SUBSTATION,IN SERVICE,MIDLAND,32.062623,-102.073078,2,138,69,N,N
5069,302276,UNKNOWN302276,ANAHUAC,TX,77514,SUBSTATION,IN SERVICE,CHAMBERS,29.796625,-94.656746,1,138,138,N,Y
2756,306770,UNKNOWN306770,BORGER,TX,79007,SUBSTATION,IN SERVICE,HUTCHINSON,35.712162,-101.357571,2,-999999,-999999,N,N
1114,302279,UNKNOWN302279,ALBANY,TX,76430,SUBSTATION,IN SERVICE,SHACKELFORD,32.749978,-99.328039,3,345,13.8,N,N
2758,306773,UNKNOWN306773,WHITHARRAL,TX,79336,SUBSTATION,IN SERVICE,HOCKLEY,33.708115,-102.337444,2,69,-999999,Y,N
2759,306778,UNKNOWN306778,LINDALE,TX,75771,SUBSTATION,IN SERVICE,SMITH,32.490253,-95.405548,3,69,-999999,Y,N
1116,302281,UNKNOWN302281,SPUR,TX,79370,SUBSTATION,IN SERVICE,DICKENS,33.473776,-100.857228,4,138,-999999,Y,N
2761,306781,UNKNOWN306781,PERRIN,TX,76486,SUBSTATION,NOT AVAILABLE,JACK,33.140476,-98.122019,1,69,-999999,Y,N
1117,302283,UNKNOWN302283,HULL,TX,77564,SUBSTATION,NOT AVAILABLE,LIBERTY,30.121398,-94.632951,2,138,-999999,Y,N
1120,302286,UNKNOWN302286,DIALVILLE,TX,75785,SUBSTATION,IN SERVICE,CHEROKEE,31.853826,-95.225279,4,138,69,Y,Y
2764,306792,LTG-SEAGRAV,SEAGRAVES,TX,79323,SUBSTATION,IN SERVICE,YOAKUM,32.963726,-102.658018,2,115,13.8,N,N
1127,302303,UNKNOWN302303,MURCHISON,TX,75778,SUBSTATION,NOT AVAILABLE,HENDERSON,32.334873,-95.71205,3,138,-999999,Y,N
1128,302305,UNKNOWN302305,OVERTON,TX,75684,SUBSTATION,IN SERVICE,RUSK,32.226325,-94.89638,2,138,-999999,Y,N
1129,302319,UNKNOWN302319,KENNEDALE,TX,76060,SUBSTATION,IN SERVICE,TARRANT,32.6368,-97.213757,4,345,69,N,N
2768,306808,UNKNOWN306808,TRINIDAD,TX,75163,SUBSTATION,IN SERVICE,HENDERSON,32.127853,-96.102648,0,-999999,-999999,N,N
1131,302323,UNKNOWN302323,MAGNOLIA SPRINGS,TX,75956,SUBSTATION,IN SERVICE,JASPER,30.75261,-93.978005,2,138,69,Y,Y
1134,302334,UNKNOWN302334,HALTOM CITY,TX,76117,SUBSTATION,IN SERVICE,TARRANT,32.830225,-97.268496,2,138,69,N,N
2771,306818,IRICK,LOCKNEY,TX,79241,SUBSTATION,NOT AVAILABLE,FLOYD,34.074587,-101.508955,3,115,-999999,Y,N
1136,302340,UNKNOWN302340,MIRANDO CITY,TX,78369,SUBSTATION,IN SERVICE,WEBB,27.487701,-99.006618,4,138,-999999,N,N
2773,306822,UNKNOWN306822,DIMMITT,TX,79027,SUBSTATION,NOT AVAILABLE,CASTRO,34.541911,-102.319437,0,115,-999999,Y,N
1139,302347,UNKNOWN302347,NESBITT,TX,75657,SUBSTATION,IN SERVICE,MARION,32.701374,-94.448528,5,138,13.8,Y,Y
3371,302358,UNKNOWN302358,NACOGDOCHES,TX,75962,SUBSTATION,IN SERVICE,NACOGDOCHES,31.622351,-94.643055,2,138,69,Y,Y
1146,302365,UNKNOWN302365,SPRABERRY,TX,79706,SUBSTATION,IN SERVICE,MIDLAND,31.842233,-101.977967,4,138,69,N,N
1149,302370,UNKNOWN302370,MONT BELVIEU,TX,77523,SUBSTATION,IN SERVICE,CHAMBERS,29.866996,-94.928667,2,138,69,N,N
1151,302374,UNKNOWN302374,GRAND PRAIRIE,TX,75050,SUBSTATION,IN SERVICE,DALLAS,32.757496,-97.03396,2,138,69,N,N
1157,302391,UNKNOWN302391,BROWNSVILLE,TX,78526,SUBSTATION,NOT AVAILABLE,CAMERON,25.984649,-97.379817,0,138,-999999,Y,N
1158,302400,UNKNOWN302400,CORPUS CHRISTI,TX,78407,SUBSTATION,IN SERVICE,NUECES,27.804963,-97.45697,2,138,69,N,N
1159,302402,UNKNOWN302402,SAN PERLITA,TX,78580,SUBSTATION,IN SERVICE,WILLACY,26.476026,-97.69108,1,138,69,N,N
1161,302405,UNKNOWN302405,BELLMEAD,TX,76705,SUBSTATION,NOT AVAILABLE,MCLENNAN,31.584328,-97.100038,1,138,-999999,Y,N
1162,302406,UNKNOWN302406,SAVOY,TX,75479,SUBSTATION,IN SERVICE,FANNIN,33.613945,-96.37332,4,345,69,N,N
2784,306988,UNKNOWN306988,PLAINVIEW,TX,79072,SUBSTATION,IN SERVICE,HALE,34.249244,-101.690937,2,-999999,-999999,N,N
4326,302410,UNKNOWN302410,GROESBECK,TX,76642,SUBSTATION,IN SERVICE,LIMESTONE,31.503309,-96.687042,4,138,-999999,Y,N
3078,302790,UNKNOWN302790,SOUTH PADRE ISLAND,TX,78597,SUBSTATION,IN SERVICE,CAMERON,26.090306,-97.165309,2,138,138,N,Y
1295,302792,UNKNOWN302792,PORT ARTHUR,TX,77640,SUBSTATION,IN SERVICE,JEFFERSON,29.900443,-94.009029,2,138,69,N,N
1296,302793,UNKNOWN302793,ODESSA,TX,79764,SUBSTATION,IN SERVICE,ECTOR,31.871241,-102.39836,2,138,69,N,N
2789,306858,UNKNOWN306858,DAYTON,TX,77535,SUBSTATION,IN SERVICE,LIBERTY,29.960807,-94.811124,2,-999999,-999999,N,N
4354,302796,UNKNOWN302796,DENISON,TX,75020,NOT AVAILABLE,NOT AVAILABLE,GRAYSON,33.769565,-96.590779,3,138,-999999,Y,N
1298,302802,UNKNOWN302802,LUFKIN,TX,75904,SUBSTATION,NOT AVAILABLE,ANGELINA,31.349192,-94.746423,0,138,-999999,Y,N
1299,302805,UNKNOWN302805,NACOGDOCHES,TX,75961,SUBSTATION,IN SERVICE,NACOGDOCHES,31.586322,-94.612616,4,138,69,Y,Y
1302,302809,UNKNOWN302809,GUADALUPE,TX,77905,SUBSTATION,IN SERVICE,VICTORIA,28.692935,-96.945583,4,138,69,N,N
1303,302810,UNKNOWN302810,CLYDE,TX,79510,SUBSTATION,IN SERVICE,CALLAHAN,32.366464,-99.526575,2,138,69,N,N
2795,306877,UNKNOWN306877,BRONSON,TX,75930,SUBSTATION,NOT AVAILABLE,SABINE,31.351101,-94.003687,2,69,-999999,Y,N
1305,302812,UNKNOWN302812,EDITH,TX,76945,SUBSTATION,IN SERVICE,COKE,31.86938,-100.777232,6,138,69,N,N
1306,302813,UNKNOWN302813,PADUCAH,TX,79248,SUBSTATION,NOT AVAILABLE,KING,33.626505,-100.322521,0,345,69,Y,Y
1307,302816,UNKNOWN302816,LEXINGTON,TX,78947,SUBSTATION,IN SERVICE,LEE,30.41572,-97.003735,2,138,69,Y,Y
1309,302822,UNKNOWN302822,WILLIS,TX,77318,SUBSTATION,IN SERVICE,MONTGOMERY,30.43997,-95.519998,2,230,69,N,N
1310,302823,UNKNOWN302823,GAIL,TX,79738,SUBSTATION,IN SERVICE,BORDEN,32.648027,-101.395796,4,345,69,N,N
1312,302826,UNKNOWN302826,SPRABERRY,TX,79706,SUBSTATION,IN SERVICE,MIDLAND,32.024813,-101.911739,2,138,69,N,N
1313,302829,UNKNOWN302829,JOPLIN,TX,76426,SUBSTATION,IN SERVICE,JACK,33.101121,-97.955126,7,138,69,Y,Y
2803,306906,UNKNOWN306906,GILMER,TX,75645,SUBSTATION,NOT AVAILABLE,UPSHUR,32.689066,-94.90911,1,69,-999999,Y,N
1314,302833,UNKNOWN302833,FORT CHADBOURNE,TX,79506,SUBSTATION,IN SERVICE,COKE,32.046686,-100.293011,5,138,69,N,N
1316,302836,UNKNOWN302836,WOODVILLE,TX,75979,SUBSTATION,IN SERVICE,TYLER,30.748037,-94.435614,2,138,69,Y,Y
1317,302837,UNKNOWN302837,GRAHAM,TX,76450,SUBSTATION,IN SERVICE,YOUNG,33.133218,-98.559373,6,138,69,N,N
1318,302838,UNKNOWN302838,DALE,TX,78616,SUBSTATION,IN SERVICE,CALDWELL,29.939613,-97.58523,1,138,69,Y,Y
2808,306924,UNKNOWN306924,MARYNEAL,TX,79535,SUBSTATION,NOT AVAILABLE,NOLAN,32.243701,-100.457709,1,69,-999999,Y,N
1323,302849,UNKNOWN302849,BON WIER,TX,75928,SUBSTATION,IN SERVICE,NEWTON,30.721236,-93.694765,3,138,-999999,N,N
1328,302859,UNKNOWN302859,CLUTE,TX,77541,SUBSTATION,IN SERVICE,BRAZORIA,28.987526,-95.3941,2,138,69,N,N
1329,302864,UNKNOWN302864,FAIRLAND,TX,78611,SUBSTATION,IN SERVICE,BURNET,30.645235,-98.258139,2,138,69,N,N
1335,302879,UNKNOWN302879,PORT ARTHUR,TX,77640,SUBSTATION,IN SERVICE,JEFFERSON,29.888906,-93.945397,3,138,69,Y,Y
2813,306936,UNKNOWN306936,MILFORD,TX,76670,SUBSTATION,NOT AVAILABLE,ELLIS,32.183527,-96.982208,1,69,-999999,Y,N
2814,306937,UNKNOWN306937,KILGORE,TX,75662,SUBSTATION,NOT AVAILABLE,GREGG,32.48114,-94.852556,0,69,-999999,Y,N
2815,306944,UNKNOWN306944,RIVIERA,TX,78379,SUBSTATION,NOT AVAILABLE,KLEBERG,27.332078,-97.789223,0,69,-999999,Y,N
2816,306948,UNKNOWN306948,GARWOOD,TX,77442,SUBSTATION,NOT AVAILABLE,COLORADO,29.515692,-96.408999,1,-999999,-999999,N,N
3410,302884,UNKNOWN302884,ARLINGTON,TX,76016,NOT AVAILABLE,NOT AVAILABLE,TARRANT,32.701497,-97.191136,3,138,138,Y,Y
1339,302894,UNKNOWN302894,FULSHEAR,TX,77441,SUBSTATION,NOT AVAILABLE,FORT BEND,29.701932,-95.846466,0,138,-999999,Y,N
1340,302895,UNKNOWN302895,FORT WORTH,TX,76140,SUBSTATION,IN SERVICE,TARRANT,32.658068,-97.29482,2,138,69,Y,Y
4432,302903,UNKNOWN302903,HOUSTON,TX,77058,SUBSTATION,IN SERVICE,HARRIS,29.563113,-95.08523,2,138,138,Y,Y
1346,302905,UNKNOWN302905,DEER PARK,TX,77536,SUBSTATION,IN SERVICE,HARRIS,29.733374,-95.097896,2,138,69,Y,Y
2822,306960,LTG MCCONAL,LOOP,TX,79359,SUBSTATION,IN SERVICE,GAINES,32.827535,-102.485553,2,69,-999999,N,N
1347,302906,UNKNOWN302906,CHINA,TX,77713,SUBSTATION,IN SERVICE,JEFFERSON,30.044338,-94.373731,1,230,69,N,N
1350,302916,UNKNOWN302916,SONORA,TX,76950,SUBSTATION,IN SERVICE,SUTTON,30.567664,-100.655775,5,138,69,N,N
2825,306973,UNKNOWN306973,LUBBOCK,TX,79423,SUBSTATION,IN SERVICE,LUBBOCK,33.461435,-101.853734,1,-999999,-999999,N,N
1351,302917,UNKNOWN302917,LEVELLAND,TX,79336,SUBSTATION,NOT AVAILABLE,HOCKLEY,33.590306,-102.376283,1,230,69,Y,Y
1353,302919,UNKNOWN302919,VAN ALSTYNE,TX,75495,SUBSTATION,IN SERVICE,GRAYSON,33.422804,-96.643782,1,138,69,N,N
1358,302929,UNKNOWN302929,BEEVILLE,TX,78102,SUBSTATION,NOT AVAILABLE,BEE,28.380596,-97.670773,0,138,-999999,Y,N
1361,302940,UNKNOWN302940,TAYLOR LAKE VILLAGE,TX,77507,SUBSTATION,IN SERVICE,HARRIS,29.624017,-95.087954,2,138,69,N,N
2830,306992,UNKNOWN306992,PERRYTON,TX,79070,SUBSTATION,NOT AVAILABLE,OCHILTREE,36.410641,-101.004224,0,-999999,-999999,N,N
1362,302942,UNKNOWN302942,SNYDER,TX,79549,SUBSTATION,NOT AVAILABLE,KENT,33.206517,-100.86738,0,345,69,Y,Y
2832,306996,UNKNOWN306996,LUBBOCK,TX,79410,NOT AVAILABLE,NOT AVAILABLE,LUBBOCK,33.563384,-101.87901,3,-999999,-999999,N,N
1364,302949,UNKNOWN302949,SANDOW,TX,76567,SUBSTATION,IN SERVICE,MILAM,30.566848,-97.067073,3,138,69,Y,Y
2834,307000,UNKNOWN307000,LUBBOCK,TX,79404,SUBSTATION,IN SERVICE,LUBBOCK,33.521978,-101.77631,2,69,-999999,Y,N
1366,302952,UNKNOWN302952,TOLAR,TX,76476,SUBSTATION,NOT AVAILABLE,HOOD,32.412708,-97.869092,2,138,-999999,Y,N
1368,302957,UNKNOWN302957,GRANDVIEW,TX,76050,SUBSTATION,IN SERVICE,JOHNSON,32.227073,-97.31551,1,138,69,Y,Y
1370,302961,UNKNOWN302961,GRAND PRAIRIE,TX,75052,SUBSTATION,NOT AVAILABLE,DALLAS,32.690594,-97.034903,0,138,13.8,Y,Y
2838,307009,UNKNOWN307009,MALAKOFF,TX,75148,SUBSTATION,NOT AVAILABLE,HENDERSON,32.184882,-96.014993,4,69,-999999,Y,N
1373,302970,UNKNOWN302970,MIDLAND,TX,79706,SUBSTATION,NOT AVAILABLE,MIDLAND,31.740836,-102.213156,1,138,69,Y,Y
2840,307014,UNKNOWN307014,SOUTH BEND,TX,76450,SUBSTATION,IN SERVICE,YOUNG,33.005798,-98.653919,2,69,13.8,N,N
2841,307015,UNKNOWN307015,EL CAMPO,TX,77437,SUBSTATION,NOT AVAILABLE,WHARTON,29.20601,-96.251379,4,69,-999999,Y,N
4489,302982,UNKNOWN302982,BOYD,TX,76023,SUBSTATION,IN SERVICE,WISE,33.027593,-97.549112,3,138,138,Y,Y
1375,302983,UNKNOWN302983,OAKWOOD,TX,75855,SUBSTATION,NOT AVAILABLE,FREESTONE,31.665441,-95.906069,1,138,-999999,Y,N
1378,302989,UNKNOWN302989,WINCHELL,TX,76827,SUBSTATION,IN SERVICE,BROWN,31.536375,-99.197809,1,345,69,N,N
1380,302994,UNKNOWN302994,SCHULENBURG,TX,78956,SUBSTATION,IN SERVICE,FAYETTE,29.67234,-96.907793,2,138,69,N,N
1381,302997,UNKNOWN302997,CHRISTINE,TX,78026,SUBSTATION,IN SERVICE,ATASCOSA,28.700306,-98.469774,3,345,69,N,N
1382,302999,UNKNOWN302999,PORT ARTHUR,TX,77705,SUBSTATION,IN SERVICE,JEFFERSON,29.965042,-94.049475,3,138,69,Y,Y
1385,303007,UNKNOWN303007,BIG SPRING,TX,79720,SUBSTATION,IN SERVICE,HOWARD,32.269032,-101.437291,4,138,69,Y,Y
1389,303013,UNKNOWN303013,LAKESIDE,TX,76135,SUBSTATION,IN SERVICE,TARRANT,32.857607,-97.512121,1,138,69,N,N
3241,303016,UNKNOWN303016,RICHARDSON,TX,75080,SUBSTATION,IN SERVICE,DALLAS,32.962432,-96.743975,2,138,138,Y,Y
2851,307045,UNKNOWN307045,SILVER,TX,76949,SUBSTATION,NOT AVAILABLE,COKE,32.070416,-100.678129,1,69,-999999,Y,N
